Time,Displacement,Force
(s),(mm),(N)
"240.3640","0.4722","33.4325"
"240.3840","0.4723","33.4731"
"240.4040","0.4725","33.5115"
"240.4240","0.4727","33.5524"
"240.4440","0.4728","33.5933"
"240.4640","0.4730","33.6358"
"240.4840","0.4731","33.6753"
"240.5040","0.4733","33.7175"
"240.5240","0.4734","33.7604"
"240.5440","0.4736","33.8015"
"240.5640","0.4738","33.8432"
"240.5840","0.4739","33.8876"
"240.6040","0.4741","33.9319"
"240.6240","0.4743","33.9768"
"240.6440","0.4744","34.0208"
"240.6640","0.4746","34.0634"
"240.6840","0.4748","34.1044"
"240.7040","0.4749","34.1488"
"240.7240","0.4751","34.1936"
"240.7440","0.4753","34.2374"
"240.7640","0.4754","34.2809"
"240.7840","0.4756","34.3266"
"240.8040","0.4758","34.3720"
"240.8240","0.4759","34.4155"
"240.8440","0.4761","34.4602"
"240.8640","0.4763","34.5075"
"240.8840","0.4764","34.5534"
"240.9040","0.4766","34.5978"
"240.9240","0.4768","34.6397"
"240.9440","0.4769","34.6800"
"240.9640","0.4771","34.7201"
"240.9840","0.4772","34.7606"
"241.0040","0.4774","34.8027"
"241.0240","0.4776","34.8475"
"241.0440","0.4777","34.8918"
"241.0640","0.4779","34.9367"
"241.0840","0.4781","34.9879"
"241.1040","0.4782","35.0397"
"241.1240","0.4784","35.0877"
"241.1440","0.4786","35.1336"
"241.1640","0.4788","35.1777"
"241.1840","0.4789","35.2206"
"241.2040","0.4791","35.2607"
"241.2240","0.4793","35.3014"
"241.2440","0.4794","35.3427"
"241.2640","0.4796","35.3840"
"241.2840","0.4797","35.4259"
"241.3040","0.4799","35.4689"
"241.3240","0.4801","35.5131"
"241.3440","0.4802","35.5606"
"241.3640","0.4804","35.6086"
"241.3840","0.4806","35.6563"
"241.4040","0.4808","35.7070"
"241.4240","0.4809","35.7557"
"241.4440","0.4811","35.8037"
"241.4640","0.4813","35.8489"
"241.4840","0.4814","35.8943"
"241.5040","0.4816","35.9399"
"241.5240","0.4818","35.9851"
"241.5440","0.4819","36.0301"
"241.5640","0.4821","36.0745"
"241.5840","0.4823","36.1170"
"241.6040","0.4824","36.1595"
"241.6240","0.4826","36.2029"
"241.6440","0.4827","36.2472"
"241.6640","0.4829","36.2927"
"241.6840","0.4831","36.3363"
"241.7040","0.4832","36.3812"
"241.7240","0.4834","36.4271"
"241.7440","0.4836","36.4748"
"241.7640","0.4837","36.5218"
"241.7840","0.4839","36.5698"
"241.8040","0.4841","36.6184"
"241.8240","0.4843","36.6653"
"241.8440","0.4844","36.7139"
"241.8640","0.4846","36.7632"
"241.8840","0.4848","36.8108"
"241.9040","0.4849","36.8551"
"241.9240","0.4851","36.9015"
"241.9440","0.4853","36.9476"
"241.9640","0.4854","36.9939"
"241.9840","0.4856","37.0387"
"242.0040","0.4858","37.0844"
"242.0240","0.4859","37.1306"
"242.0440","0.4861","37.1820"
"242.0640","0.4863","37.2328"
"242.0840","0.4864","37.2829"
"242.1040","0.4866","37.3327"
"242.1240","0.4868","37.3805"
"242.1440","0.4870","37.4281"
"242.1640","0.4871","37.4776"
"242.1840","0.4873","37.5277"
"242.2040","0.4875","37.5759"
"242.2240","0.4876","37.6228"
"242.2440","0.4878","37.6730"
"242.2640","0.4880","37.7226"
"242.2840","0.4881","37.7728"
"242.3040","0.4883","37.8250"
"242.3240","0.4885","37.8760"
"242.3440","0.4887","37.9281"
"242.3640","0.4888","37.9814"
"242.3840","0.4890","38.0351"
"242.4040","0.4892","38.0898"
"242.4240","0.4894","38.1431"
"242.4440","0.4896","38.1983"
"242.4640","0.4897","38.2519"
"242.4840","0.4899","38.3060"
"242.5040","0.4901","38.3610"
"242.5240","0.4903","38.4189"
"242.5440","0.4905","38.4774"
"242.5640","0.4906","38.5311"
"242.5840","0.4908","38.5822"
"242.6040","0.4910","38.6292"
"242.6240","0.4912","38.6748"
"242.6440","0.4913","38.7211"
"242.6640","0.4915","38.7659"
"242.6840","0.4916","38.8091"
"242.7040","0.4918","38.8537"
"242.7240","0.4920","38.8989"
"242.7440","0.4921","38.9447"
"242.7640","0.4923","38.9912"
"242.7840","0.4925","39.0408"
"242.8040","0.4926","39.0939"
"242.8240","0.4928","39.1481"
"242.8440","0.4930","39.2035"
"242.8640","0.4931","39.2591"
"242.8840","0.4933","39.3148"
"242.9040","0.4935","39.3705"
"242.9240","0.4937","39.4257"
"242.9440","0.4938","39.4816"
"242.9640","0.4940","39.5371"
"242.9840","0.4942","39.5909"
"243.0040","0.4944","39.6437"
"243.0240","0.4945","39.6945"
"243.0440","0.4947","39.7458"
"243.0640","0.4949","39.7976"
"243.0840","0.4950","39.8492"
"243.1040","0.4952","39.9002"
"243.1240","0.4954","39.9500"
"243.1440","0.4955","39.9987"
"243.1640","0.4957","40.0465"
"243.1840","0.4959","40.0956"
"243.2040","0.4960","40.1419"
"243.2240","0.4962","40.1893"
"243.2440","0.4963","40.2357"
"243.2640","0.4965","40.2819"
"243.2840","0.4967","40.3318"
"243.3040","0.4968","40.3846"
"243.3240","0.4970","40.4372"
"243.3440","0.4971","40.4875"
"243.3640","0.4973","40.5382"
"243.3840","0.4975","40.5907"
"243.4040","0.4976","40.6447"
"243.4240","0.4978","40.7008"
"243.4440","0.4980","40.7582"
"243.4640","0.4982","40.8131"
"243.4840","0.4983","40.8682"
"243.5040","0.4985","40.9229"
"243.5240","0.4987","40.9759"
"243.5440","0.4988","41.0299"
"243.5640","0.4990","41.0816"
"243.5840","0.4992","41.1337"
"243.6040","0.4993","41.1834"
"243.6240","0.4995","41.2329"
"243.6440","0.4997","41.2828"
"243.6640","0.4998","41.3327"
"243.6840","0.5000","41.3832"
"243.7040","0.5002","41.4348"
"243.7240","0.5003","41.4851"
"243.7440","0.5005","41.5343"
"243.7640","0.5006","41.5832"
"243.7840","0.5008","41.6335"
"243.8040","0.5010","41.6838"
"243.8240","0.5011","41.7354"
"243.8440","0.5013","41.7878"
"243.8640","0.5015","41.8426"
"243.8840","0.5016","41.8993"
"243.9040","0.5018","41.9541"
"243.9240","0.5020","42.0091"
"243.9440","0.5021","42.0655"
"243.9640","0.5023","42.1199"
"243.9840","0.5025","42.1751"
"244.0040","0.5026","42.2304"
"244.0240","0.5028","42.2865"
"244.0440","0.5030","42.3419"
"244.0640","0.5032","42.3963"
"244.0840","0.5033","42.4486"
"244.1040","0.5035","42.4982"
"244.1240","0.5036","42.5454"
"244.1440","0.5038","42.5937"
"244.1640","0.5040","42.6410"
"244.1840","0.5041","42.6896"
"244.2040","0.5043","42.7393"
"244.2240","0.5044","42.7894"
"244.2440","0.5046","42.8440"
"244.2640","0.5048","42.8997"
"244.2840","0.5049","42.9574"
"244.3040","0.5051","43.0143"
"244.3240","0.5053","43.0705"
"244.3440","0.5054","43.1295"
"244.3640","0.5056","43.1883"
"244.3840","0.5058","43.2469"
"244.4040","0.5060","43.3004"
"244.4240","0.5061","43.3526"
"244.4440","0.5063","43.4041"
"244.4640","0.5064","43.4577"
"244.4840","0.5066","43.5134"
"244.5040","0.5068","43.5690"
"244.5240","0.5069","43.6224"
"244.5440","0.5071","43.6748"
"244.5640","0.5073","43.7281"
"244.5840","0.5074","43.7816"
"244.6040","0.5076","43.8322"
"244.6240","0.5078","43.8813"
"244.6440","0.5079","43.9333"
"244.6640","0.5081","43.9864"
"244.6840","0.5082","44.0425"
"244.7040","0.5084","44.0984"
"244.7240","0.5086","44.1569"
"244.7440","0.5087","44.2145"
"244.7640","0.5089","44.2703"
"244.7840","0.5091","44.3297"
"244.8040","0.5093","44.3906"
"244.8240","0.5094","44.4526"
"244.8440","0.5096","44.5116"
"244.8640","0.5098","44.5667"
"244.8840","0.5099","44.6172"
"244.9040","0.5101","44.6692"
"244.9240","0.5103","44.7221"
"244.9440","0.5104","44.7759"
"244.9640","0.5106","44.8285"
"244.9840","0.5107","44.8851"
"245.0040","0.5109","44.9408"
"245.0240","0.5111","44.9975"
"245.0440","0.5112","45.0544"
"245.0640","0.5114","45.1112"
"245.0840","0.5116","45.1691"
"245.1040","0.5117","45.2243"
"245.1240","0.5119","45.2799"
"245.1440","0.5120","45.3363"
"245.1640","0.5122","45.3927"
"245.1840","0.5124","45.4471"
"245.2040","0.5125","45.5028"
"245.2240","0.5127","45.5627"
"245.2440","0.5129","45.6215"
"245.2640","0.5130","45.6817"
"245.2840","0.5132","45.7414"
"245.3040","0.5134","45.7979"
"245.3240","0.5135","45.8558"
"245.3440","0.5137","45.9149"
"245.3640","0.5138","45.9722"
"245.3840","0.5140","46.0300"
"245.4040","0.5142","46.0895"
"245.4240","0.5143","46.1501"
"245.4440","0.5145","46.2093"
"245.4640","0.5147","46.2696"
"245.4840","0.5148","46.3295"
"245.5040","0.5150","46.3870"
"245.5240","0.5152","46.4460"
"245.5440","0.5153","46.5058"
"245.5640","0.5155","46.5655"
"245.5840","0.5157","46.6262"
"245.6040","0.5158","46.6873"
"245.6240","0.5160","46.7485"
"245.6440","0.5162","46.8125"
"245.6640","0.5163","46.8727"
"245.6840","0.5165","46.9344"
"245.7040","0.5167","46.9969"
"245.7240","0.5169","47.0598"
"245.7440","0.5170","47.1253"
"245.7640","0.5172","47.1893"
"245.7840","0.5174","47.2510"
"245.8040","0.5175","47.3103"
"245.8240","0.5177","47.3699"
"245.8440","0.5179","47.4309"
"245.8640","0.5180","47.4926"
"245.8840","0.5182","47.5539"
"245.9040","0.5184","47.6144"
"245.9240","0.5185","47.6733"
"245.9440","0.5187","47.7351"
"245.9640","0.5189","47.7953"
"245.9840","0.5190","47.8580"
"246.0040","0.5192","47.9209"
"246.0240","0.5194","47.9840"
"246.0440","0.5196","48.0452"
"246.0640","0.5197","48.1090"
"246.0840","0.5199","48.1736"
"246.1040","0.5201","48.2369"
"246.1240","0.5202","48.3008"
"246.1440","0.5204","48.3661"
"246.1640","0.5206","48.4289"
"246.1840","0.5208","48.4948"
"246.2040","0.5209","48.5604"
"246.2240","0.5211","48.6221"
"246.2440","0.5213","48.6827"
"246.2640","0.5214","48.7449"
"246.2840","0.5216","48.8079"
"246.3040","0.5218","48.8682"
"246.3240","0.5219","48.9269"
"246.3440","0.5221","48.9862"
"246.3640","0.5223","49.0463"
"246.3840","0.5224","49.1046"
"246.4040","0.5226","49.1647"
"246.4240","0.5228","49.2257"
"246.4440","0.5229","49.2861"
"246.4640","0.5231","49.3467"
"246.4840","0.5233","49.4057"
"246.5040","0.5234","49.4649"
"246.5240","0.5236","49.5237"
"246.5440","0.5238","49.5866"
"246.5640","0.5239","49.6510"
"246.5840","0.5241","49.7174"
"246.6040","0.5243","49.7824"
"246.6240","0.5244","49.8506"
"246.6440","0.5246","49.9213"
"246.6640","0.5248","49.9928"
"246.6670","0.5248","50.0031"
"246.6680","0.5248","50.0065"
"246.6880","0.5250","50.0672"
"246.7080","0.5251","50.1024"
"246.7280","0.5252","50.0925"
"246.7480","0.5252","50.0474"
"246.7680","0.5252","49.9876"
"246.7880","0.5252","49.9282"
"246.8080","0.5252","49.8711"
"246.8280","0.5252","49.8158"
"246.8480","0.5252","49.7629"
"246.8680","0.5250","49.6527"
"246.8880","0.5248","49.5327"
"246.9080","0.5247","49.4672"
"246.9280","0.5247","49.4353"
"246.9480","0.5247","49.4119"
"246.9680","0.5247","49.3874"
"246.9880","0.5247","49.3565"
"247.0080","0.5246","49.3225"
"247.0280","0.5246","49.2815"
"247.0480","0.5246","49.2321"
"247.0680","0.5245","49.1759"
"247.0880","0.5244","49.1147"
"247.1080","0.5244","49.0470"
"247.1280","0.5243","48.9744"
"247.1480","0.5242","48.8956"
"247.1680","0.5241","48.8114"
"247.1880","0.5239","48.7191"
"247.2080","0.5238","48.6191"
"247.2280","0.5236","48.5105"
"247.2480","0.5235","48.3903"
"247.2680","0.5233","48.2629"
"247.2880","0.5231","48.1282"
"247.3080","0.5229","47.9817"
"247.3280","0.5227","47.8296"
"247.3480","0.5225","47.6713"
"247.3680","0.5222","47.5093"
"247.3880","0.5220","47.3449"
"247.4080","0.5218","47.1802"
"247.4280","0.5215","47.0116"
"247.4480","0.5213","46.8318"
"247.4680","0.5210","46.6428"
"247.4880","0.5207","46.4510"
"247.5080","0.5205","46.2662"
"247.5280","0.5202","46.0928"
"247.5480","0.5200","45.9250"
"247.5680","0.5198","45.7644"
"247.5880","0.5196","45.6071"
"247.6080","0.5193","45.4573"
"247.6280","0.5191","45.3148"
"247.6480","0.5189","45.1783"
"247.6680","0.5187","45.0473"
"247.6880","0.5185","44.9178"
"247.7080","0.5183","44.7944"
"247.7280","0.5182","44.6757"
"247.7480","0.5180","44.5584"
"247.7680","0.5178","44.4454"
"247.7880","0.5177","44.3347"
"247.8080","0.5175","44.2182"
"247.8280","0.5173","44.1024"
"247.8480","0.5171","43.9886"
"247.8680","0.5170","43.8807"
"247.8880","0.5168","43.7728"
"247.9080","0.5166","43.6637"
"247.9280","0.5165","43.5524"
"247.9480","0.5163","43.4430"
"247.9680","0.5161","43.3354"
"247.9880","0.5160","43.2259"
"248.0080","0.5158","43.1161"
"248.0280","0.5156","43.0073"
"248.0480","0.5155","42.8968"
"248.0680","0.5153","42.7873"
"248.0880","0.5151","42.6764"
"248.1080","0.5149","42.5626"
"248.1280","0.5148","42.4489"
"248.1480","0.5146","42.3372"
"248.1680","0.5144","42.2297"
"248.1880","0.5142","42.1272"
"248.2080","0.5141","42.0274"
"248.2280","0.5139","41.9276"
"248.2480","0.5138","41.8286"
"248.2680","0.5136","41.7291"
"248.2880","0.5134","41.6288"
"248.3080","0.5133","41.5291"
"248.3280","0.5131","41.4300"
"248.3480","0.5129","41.3291"
"248.3680","0.5128","41.2281"
"248.3880","0.5126","41.1239"
"248.4080","0.5124","41.0185"
"248.4280","0.5122","40.9168"
"248.4480","0.5121","40.8132"
"248.4680","0.5119","40.7103"
"248.4880","0.5117","40.6102"
"248.5080","0.5115","40.5125"
"248.5280","0.5114","40.4179"
"248.5480","0.5112","40.3226"
"248.5680","0.5111","40.2295"
"248.5880","0.5109","40.1369"
"248.6080","0.5107","40.0435"
"248.6280","0.5106","39.9493"
"248.6480","0.5104","39.8517"
"248.6680","0.5102","39.7554"
"248.6880","0.5101","39.6581"
"248.7080","0.5099","39.5623"
"248.7280","0.5097","39.4690"
"248.7480","0.5096","39.3765"
"248.7680","0.5094","39.2821"
"248.7880","0.5092","39.1891"
"248.8080","0.5091","39.0977"
"248.8280","0.5089","39.0075"
"248.8480","0.5087","38.9138"
"248.8680","0.5085","38.8165"
"248.8880","0.5084","38.7207"
"248.9080","0.5082","38.6276"
"248.9280","0.5080","38.5358"
"248.9480","0.5079","38.4450"
"248.9680","0.5077","38.3548"
"248.9880","0.5075","38.2651"
"249.0080","0.5073","38.1738"
"249.0280","0.5072","38.0818"
"249.0480","0.5070","37.9916"
"249.0680","0.5068","37.9019"
"249.0880","0.5067","37.8143"
"249.1080","0.5065","37.7264"
"249.1280","0.5063","37.6379"
"249.1480","0.5062","37.5488"
"249.1680","0.5060","37.4592"
"249.1880","0.5058","37.3718"
"249.2080","0.5056","37.2843"
"249.2280","0.5055","37.1970"
"249.2480","0.5053","37.1098"
"249.2680","0.5051","37.0224"
"249.2880","0.5050","36.9363"
"249.3080","0.5048","36.8477"
"249.3280","0.5046","36.7569"
"249.3480","0.5044","36.6685"
"249.3680","0.5042","36.5777"
"249.3880","0.5041","36.4860"
"249.4080","0.5039","36.3977"
"249.4280","0.5037","36.3109"
"249.4480","0.5035","36.2253"
"249.4680","0.5034","36.1434"
"249.4880","0.5032","36.0622"
"249.5080","0.5030","35.9841"
"249.5280","0.5029","35.9048"
"249.5480","0.5027","35.8268"
"249.5680","0.5025","35.7474"
"249.5880","0.5024","35.6686"
"249.6080","0.5022","35.5915"
"249.6280","0.5021","35.5135"
"249.6480","0.5019","35.4375"
"249.6680","0.5017","35.3616"
"249.6880","0.5016","35.2838"
"249.7080","0.5014","35.2048"
"249.7280","0.5012","35.1244"
"249.7480","0.5011","35.0436"
"249.7680","0.5009","34.9629"
"249.7880","0.5007","34.8820"
"249.8080","0.5005","34.8027"
"249.8280","0.5004","34.7226"
"249.8480","0.5002","34.6443"
"249.8680","0.5000","34.5661"
"249.8880","0.4999","34.4866"
"249.9080","0.4997","34.4112"
"249.9280","0.4995","34.3371"
"249.9480","0.4994","34.2615"
"249.9680","0.4992","34.1846"
"249.9880","0.4990","34.1092"
"250.0080","0.4989","34.0331"
"250.0280","0.4987","33.9577"
"250.0480","0.4985","33.8816"
"250.0680","0.4984","33.8057"
"250.0880","0.4982","33.7323"
"250.1080","0.4980","33.6590"
"250.1280","0.4979","33.5805"
"250.1480","0.4977","33.5046"
"250.1680","0.4975","33.4316"
"250.1880","0.4974","33.3577"
"250.2080","0.4972","33.2813"
"250.2280","0.4970","33.2036"
"250.2480","0.4969","33.1284"
"250.2680","0.4967","33.0528"
"250.2880","0.4965","32.9793"
"250.3080","0.4963","32.9081"
"250.3280","0.4962","32.8362"
"250.3480","0.4960","32.7661"
"250.3680","0.4959","32.6956"
"250.3880","0.4957","32.6225"
"250.4080","0.4955","32.5525"
"250.4280","0.4954","32.4798"
"250.4480","0.4952","32.4084"
"250.4680","0.4950","32.3369"
"250.4880","0.4949","32.2664"
"250.5080","0.4947","32.1997"
"250.5280","0.4945","32.1319"
"250.5480","0.4944","32.0619"
"250.5680","0.4942","31.9917"
"250.5880","0.4940","31.9203"
"250.6080","0.4939","31.8488"
"250.6280","0.4937","31.7763"
"250.6480","0.4935","31.7020"
"250.6680","0.4934","31.6282"
"250.6880","0.4932","31.5565"
"250.7080","0.4930","31.4848"
"250.7280","0.4928","31.4151"
"250.7480","0.4927","31.3473"
"250.7680","0.4925","31.2808"
"250.7880","0.4924","31.2139"
"250.8080","0.4922","31.1461"
"250.8280","0.4920","31.0789"
"250.8480","0.4919","31.0101"
"250.8680","0.4917","30.9388"
"250.8880","0.4915","30.8686"
"250.9080","0.4914","30.7999"
"250.9280","0.4912","30.7303"
"250.9480","0.4910","30.6617"
"250.9680","0.4909","30.5974"
"250.9880","0.4907","30.5306"
"251.0080","0.4905","30.4648"
"251.0280","0.4904","30.4002"
"251.0480","0.4902","30.3362"
"251.0680","0.4900","30.2701"
"251.0880","0.4899","30.2026"
"251.1080","0.4897","30.1351"
"251.1280","0.4895","30.0682"
"251.1480","0.4894","30.0006"
"251.1680","0.4892","29.9348"
"251.1880","0.4890","29.8677"
"251.2080","0.4889","29.8035"
"251.2280","0.4887","29.7390"
"251.2480","0.4885","29.6755"
"251.2680","0.4884","29.6131"
"251.2880","0.4882","29.5529"
"251.3080","0.4881","29.4912"
"251.3280","0.4879","29.4274"
"251.3480","0.4877","29.3650"
"251.3680","0.4876","29.3028"
"251.3880","0.4874","29.2409"
"251.4080","0.4873","29.1787"
"251.4280","0.4871","29.1149"
"251.4480","0.4869","29.0505"
"251.4680","0.4868","28.9858"
"251.4880","0.4866","28.9205"
"251.5080","0.4864","28.8581"
"251.5280","0.4863","28.7958"
"251.5480","0.4861","28.7332"
"251.5680","0.4860","28.6712"
"251.5880","0.4858","28.6117"
"251.6080","0.4856","28.5517"
"251.6280","0.4855","28.4921"
"251.6480","0.4853","28.4336"
"251.6680","0.4852","28.3753"
"251.6880","0.4850","28.3184"
"251.7080","0.4848","28.2600"
"251.7280","0.4847","28.2040"
"251.7480","0.4845","28.1491"
"251.7680","0.4844","28.0929"
"251.7880","0.4842","28.0356"
"251.8080","0.4841","27.9766"
"251.8280","0.4839","27.9166"
"251.8480","0.4838","27.8579"
"251.8680","0.4836","27.7958"
"251.8880","0.4834","27.7314"
"251.9080","0.4833","27.6679"
"251.9280","0.4831","27.6055"
"251.9480","0.4829","27.5451"
"251.9680","0.4828","27.4846"
"251.9880","0.4826","27.4239"
"252.0080","0.4824","27.3644"
"252.0280","0.4823","27.3063"
"252.0480","0.4821","27.2472"
"252.0680","0.4819","27.1869"
"252.0880","0.4818","27.1254"
"252.1080","0.4816","27.0649"
"252.1280","0.4814","27.0039"
"252.1480","0.4813","26.9431"
"252.1680","0.4811","26.8826"
"252.1880","0.4809","26.8254"
"252.2080","0.4808","26.7678"
"252.2280","0.4806","26.7086"
"252.2480","0.4804","26.6463"
"252.2680","0.4803","26.5850"
"252.2880","0.4801","26.5253"
"252.3080","0.4799","26.4661"
"252.3280","0.4798","26.4080"
"252.3480","0.4796","26.3490"
"252.3680","0.4794","26.2908"
"252.3880","0.4793","26.2317"
"252.4080","0.4791","26.1724"
"252.4280","0.4789","26.1128"
"252.4480","0.4788","26.0537"
"252.4680","0.4786","25.9963"
"252.4880","0.4784","25.9389"
"252.5080","0.4782","25.8790"
"252.5280","0.4781","25.8238"
"252.5480","0.4779","25.7701"
"252.5680","0.4778","25.7143"
"252.5880","0.4776","25.6579"
"252.6080","0.4774","25.6036"
"252.6280","0.4773","25.5485"
"252.6480","0.4771","25.4918"
"252.6680","0.4769","25.4349"
"252.6880","0.4768","25.3785"
"252.7080","0.4766","25.3238"
"252.7280","0.4764","25.2680"
"252.7480","0.4763","25.2113"
"252.7680","0.4761","25.1553"
"252.7880","0.4759","25.0988"
"252.8080","0.4758","25.0412"
"252.8280","0.4756","24.9826"
"252.8480","0.4754","24.9253"
"252.8680","0.4752","24.8690"
"252.8880","0.4751","24.8128"
"252.9080","0.4749","24.7581"
"252.9280","0.4747","24.7074"
"252.9480","0.4746","24.6544"
"252.9680","0.4744","24.6010"
"252.9880","0.4742","24.5460"
"253.0080","0.4741","24.4935"
"253.0280","0.4739","24.4407"
"253.0480","0.4737","24.3862"
"253.0680","0.4736","24.3316"
"253.0880","0.4734","24.2784"
"253.1080","0.4732","24.2254"
"253.1280","0.4731","24.1717"
"253.1480","0.4729","24.1164"
"253.1680","0.4727","24.0606"
"253.1880","0.4725","24.0049"
"253.2080","0.4724","23.9519"
"253.2280","0.4722","23.9010"
"253.2480","0.4720","23.8509"
"253.2680","0.4719","23.7979"
"253.2880","0.4717","23.7446"
"253.3080","0.4715","23.6913"
"253.3280","0.4714","23.6394"
"253.3480","0.4712","23.5873"
"253.3680","0.4710","23.5355"
"253.3880","0.4708","23.4822"
"253.4080","0.4707","23.4278"
"253.4280","0.4705","23.3749"
"253.4480","0.4703","23.3202"
"253.4680","0.4701","23.2662"
"253.4880","0.4700","23.2130"
"253.5080","0.4698","23.1586"
"253.5280","0.4696","23.1050"
"253.5480","0.4694","23.0503"
"253.5680","0.4693","22.9973"
"253.5880","0.4691","22.9444"
"253.6080","0.4689","22.8891"
"253.6280","0.4687","22.8326"
"253.6480","0.4686","22.7790"
"253.6680","0.4684","22.7276"
"253.6880","0.4682","22.6775"
"253.7080","0.4680","22.6274"
"253.7280","0.4679","22.5795"
"253.7480","0.4677","22.5325"
"253.7680","0.4676","22.4810"
"253.7880","0.4674","22.4316"
"253.8080","0.4672","22.3844"
"253.8280","0.4671","22.3380"
"253.8480","0.4669","22.2897"
"253.8680","0.4667","22.2403"
"253.8880","0.4666","22.1898"
"253.9080","0.4664","22.1393"
"253.9280","0.4662","22.0902"
"253.9480","0.4661","22.0420"
